Unnamed: 0,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
7,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,ATTACK,0,0,16055,
8,6,Hentz Morgan ,L,0,0,0,0,,USA,ATTACK,0,0,16055,
9,20,Cuttino Danielle ,O,0,0,2,2,0.0,USA,ATTACK,0,0,16055,
10,25,Nuneviller Brooke ,OH,0,0,0,0,,USA,ATTACK,0,0,16055,
11,28,Evans Ashley ,S,0,0,0,0,,USA,ATTACK,0,0,16055,
12,31,Perry Veronica ,OH,0,2,1,3,-66.67,USA,ATTACK,0,0,16055,
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,ATTACK,0,0,16055,
0,11,Drews Andrea ,O,5,1,5,11,36.36,USA,ATTACK,1,25,16055,1.0
1,16,Rettke Dana ,MB,3,0,1,4,75.0,USA,ATTACK,1,25,16055,1.0
2,27,Skinner Avery ,OH,3,1,2,6,33.33,USA,ATTACK,1,25,16055,1.0
3,8,Butler Brionne ,MB,2,0,0,2,100.0,USA,ATTACK,1,25,16055,1.0
4,1,Hancock Micha (C),S,1,0,0,1,100.0,USA,ATTACK,1,25,16055,1.0
5,29,Lanier Khalia ,OH,1,3,6,10,-20.0,USA,ATTACK,1,25,16055,1.0
6,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,ATTACK,1,25,16055,1.0
7,6,Hentz Morgan ,L,0,0,0,0,,USA,ATTACK,1,25,16055,1.0
8,20,Cuttino Danielle ,O,0,0,0,0,,USA,ATTACK,1,25,16055,1.0
9,25,Nuneviller Brooke ,OH,0,0,0,0,,USA,ATTACK,1,25,16055,1.0
10,26,O'Neal Asjia ,MB,0,0,0,0,,USA,ATTACK,1,25,16055,1.0
11,28,Evans Ashley ,S,0,0,0,0,,USA,ATTACK,1,25,16055,1.0
12,31,Perry Veronica ,OH,0,0,0,0,,USA,ATTACK,1,25,16055,1.0
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,ATTACK,1,25,16055,1.0
0,27,Skinner Avery ,OH,8,1,5,14,50.0,USA,ATTACK,2,25,16055,1.0
1,11,Drews Andrea ,O,3,1,3,7,28.57,USA,ATTACK,2,25,16055,1.0
2,16,Rettke Dana ,MB,2,1,2,5,20.0,USA,ATTACK,2,25,16055,1.0
3,8,Butler Brionne ,MB,1,0,2,3,33.33,USA,ATTACK,2,25,16055,1.0
4,26,O'Neal Asjia ,MB,1,0,1,2,50.0,USA,ATTACK,2,25,16055,1.0
5,29,Lanier Khalia ,OH,1,1,4,6,0.0,USA,ATTACK,2,25,16055,1.0
6,1,Hancock Micha (C),S,0,0,1,1,0.0,USA,ATTACK,2,25,16055,1.0
7,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,ATTACK,2,25,16055,1.0
8,6,Hentz Morgan ,L,0,0,0,0,,USA,ATTACK,2,25,16055,1.0
9,20,Cuttino Danielle ,O,0,0,1,1,0.0,USA,ATTACK,2,25,16055,1.0
10,25,Nuneviller Brooke ,OH,0,0,0,0,,USA,ATTACK,2,25,16055,1.0
11,28,Evans Ashley ,S,0,0,0,0,,USA,ATTACK,2,25,16055,1.0
12,31,Perry Veronica ,OH,0,0,0,0,,USA,ATTACK,2,25,16055,1.0
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,ATTACK,2,25,16055,1.0
0,29,Lanier Khalia ,OH,5,2,4,11,27.27,USA,ATTACK,3,22,16055,0.0
1,11,Drews Andrea ,O,3,2,7,12,8.33,USA,ATTACK,3,22,16055,0.0
2,26,O'Neal Asjia ,MB,3,0,3,6,50.0,USA,ATTACK,3,22,16055,0.0
3,1,Hancock Micha (C),S,1,0,0,1,100.0,USA,ATTACK,3,22,16055,0.0
4,16,Rettke Dana ,MB,1,0,2,3,33.33,USA,ATTACK,3,22,16055,0.0
5,27,Skinner Avery ,OH,1,0,1,2,50.0,USA,ATTACK,3,22,16055,0.0
6,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,ATTACK,3,22,16055,0.0
7,6,Hentz Morgan ,L,0,0,0,0,,USA,ATTACK,3,22,16055,0.0
8,8,Butler Brionne ,MB,0,0,0,0,,USA,ATTACK,3,22,16055,0.0
9,20,Cuttino Danielle ,O,0,0,0,0,,USA,ATTACK,3,22,16055,0.0
10,25,Nuneviller Brooke ,OH,0,0,0,0,,USA,ATTACK,3,22,16055,0.0
11,28,Evans Ashley ,S,0,0,0,0,,USA,ATTACK,3,22,16055,0.0
12,31,Perry Veronica ,OH,0,0,0,0,,USA,ATTACK,3,22,16055,0.0
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,ATTACK,3,22,16055,0.0
0,11,Drews Andrea ,O,2,1,2,5,20.0,USA,ATTACK,4,11,16055,0.0
1,27,Skinner Avery ,OH,2,0,5,7,28.57,USA,ATTACK,4,11,16055,0.0
2,29,Lanier Khalia ,OH,1,1,4,6,0.0,USA,ATTACK,4,11,16055,0.0
3,1,Hancock Micha (C),S,0,1,0,1,-100.0,USA,ATTACK,4,11,16055,0.0
4,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,ATTACK,4,11,16055,0.0
5,6,Hentz Morgan ,L,0,0,0,0,,USA,ATTACK,4,11,16055,0.0
6,8,Butler Brionne ,MB,0,0,0,0,,USA,ATTACK,4,11,16055,0.0
7,16,Rettke Dana ,MB,0,0,0,0,,USA,ATTACK,4,11,16055,0.0
8,20,Cuttino Danielle ,O,0,0,1,1,0.0,USA,ATTACK,4,11,16055,0.0
9,25,Nuneviller Brooke ,OH,0,0,0,0,,USA,ATTACK,4,11,16055,0.0
10,26,O'Neal Asjia ,MB,0,0,1,1,0.0,USA,ATTACK,4,11,16055,0.0
11,28,Evans Ashley ,S,0,0,0,0,,USA,ATTACK,4,11,16055,0.0
12,31,Perry Veronica ,OH,0,2,1,3,-66.67,USA,ATTACK,4,11,16055,0.0
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,ATTACK,4,11,16055,0.0
0,11,Drews Andrea ,O,4,1,3,8,37.5,USA,ATTACK,5,15,16055,1.0
1,29,Lanier Khalia ,OH,3,1,0,4,50.0,USA,ATTACK,5,15,16055,1.0
2,16,Rettke Dana ,MB,2,0,0,2,100.0,USA,ATTACK,5,15,16055,1.0
3,27,Skinner Avery ,OH,2,2,1,5,0.0,USA,ATTACK,5,15,16055,1.0
4,1,Hancock Micha (C),S,1,0,0,1,100.0,USA,ATTACK,5,15,16055,1.0
5,4,Wong-Orantes Justine ,L,0,0,0,0,,USA,ATTACK,5,15,16055,1.0
6,6,Hentz Morgan ,L,0,0,0,0,,USA,ATTACK,5,15,16055,1.0
7,8,Butler Brionne ,MB,0,0,0,0,,USA,ATTACK,5,15,16055,1.0
8,20,Cuttino Danielle ,O,0,0,0,0,,USA,ATTACK,5,15,16055,1.0
9,25,Nuneviller Brooke ,OH,0,0,0,0,,USA,ATTACK,5,15,16055,1.0
10,26,O'Neal Asjia ,MB,0,0,1,1,0.0,USA,ATTACK,5,15,16055,1.0
11,28,Evans Ashley ,S,0,0,0,0,,USA,ATTACK,5,15,16055,1.0
12,31,Perry Veronica ,OH,0,0,0,0,,USA,ATTACK,5,15,16055,1.0
13,36,Gates Madeleine ,MB,0,0,0,0,,USA,ATTACK,5,15,16055,1.0
0,4,Vargas Melissa Teresa ,O,21,6,18,45,33.33,TUR,ATTACK,0,0,16055,
1,99,Karakurt Ebrar ,O,20,4,18,42,38.1,TUR,ATTACK,0,0,16055,
2,22,Aydin İlkin ,OH,8,5,13,26,11.54,TUR,ATTACK,0,0,16055,
3,19,Kalac Asli ,MB,5,0,0,5,100.0,TUR,ATTACK,0,0,16055,
4,7,Baladin Hande ,OH,3,3,10,16,0.0,TUR,ATTACK,0,0,16055,
5,14,Erdem Dündar Eda (C),MB,3,1,2,6,33.33,TUR,ATTACK,0,0,16055,
6,6,Akman Kubra ,MB,1,1,1,3,0.0,TUR,ATTACK,0,0,16055,
7,1,Orge Gizem ,L,0,0,0,0,,TUR,ATTACK,0,0,16055,
8,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,0,0,16055,
9,3,Özbay Cansu ,S,0,0,0,0,,TUR,ATTACK,0,0,16055,
10,11,Cebecioglu Derya ,OH,0,0,1,1,0.0,TUR,ATTACK,0,0,16055,
11,12,Şahin Elif ,S,0,0,1,1,0.0,TUR,ATTACK,0,0,16055,
12,16,Sahin Saliha ,OH,0,0,0,0,,TUR,ATTACK,0,0,16055,
13,18,Gunes Zehra ,MB,0,0,2,2,0.0,TUR,ATTACK,0,0,16055,
0,99,Karakurt Ebrar ,O,5,2,5,12,25.0,TUR,ATTACK,1,22,16055,0.0
1,22,Aydin İlkin ,OH,3,0,1,4,75.0,TUR,ATTACK,1,22,16055,0.0
2,4,Vargas Melissa Teresa ,O,2,0,2,4,50.0,TUR,ATTACK,1,22,16055,0.0
3,7,Baladin Hande ,OH,2,2,5,9,0.0,TUR,ATTACK,1,22,16055,0.0
4,1,Orge Gizem ,L,0,0,0,0,,TUR,ATTACK,1,22,16055,0.0
5,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,1,22,16055,0.0
6,3,Özbay Cansu ,S,0,0,0,0,,TUR,ATTACK,1,22,16055,0.0
7,6,Akman Kubra ,MB,0,0,0,0,,TUR,ATTACK,1,22,16055,0.0
8,11,Cebecioglu Derya ,OH,0,0,1,1,0.0,TUR,ATTACK,1,22,16055,0.0
9,12,Şahin Elif ,S,0,0,0,0,,TUR,ATTACK,1,22,16055,0.0
10,14,Erdem Dündar Eda (C),MB,0,1,0,1,-100.0,TUR,ATTACK,1,22,16055,0.0
11,16,Sahin Saliha ,OH,0,0,0,0,,TUR,ATTACK,1,22,16055,0.0
12,18,Gunes Zehra ,MB,0,0,1,1,0.0,TUR,ATTACK,1,22,16055,0.0
13,19,Kalac Asli ,MB,0,0,0,0,,TUR,ATTACK,1,22,16055,0.0
0,99,Karakurt Ebrar ,O,6,1,5,12,41.67,TUR,ATTACK,2,22,16055,0.0
1,14,Erdem Dündar Eda (C),MB,3,0,2,5,60.0,TUR,ATTACK,2,22,16055,0.0
2,22,Aydin İlkin ,OH,3,2,2,7,14.29,TUR,ATTACK,2,22,16055,0.0
3,7,Baladin Hande ,OH,1,1,5,7,0.0,TUR,ATTACK,2,22,16055,0.0
4,19,Kalac Asli ,MB,1,0,0,1,100.0,TUR,ATTACK,2,22,16055,0.0
5,1,Orge Gizem ,L,0,0,0,0,,TUR,ATTACK,2,22,16055,0.0
6,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,2,22,16055,0.0
7,3,Özbay Cansu ,S,0,0,0,0,,TUR,ATTACK,2,22,16055,0.0
8,4,Vargas Melissa Teresa ,O,0,2,6,8,-25.0,TUR,ATTACK,2,22,16055,0.0
9,6,Akman Kubra ,MB,0,0,0,0,,TUR,ATTACK,2,22,16055,0.0
10,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,ATTACK,2,22,16055,0.0
11,12,Şahin Elif ,S,0,0,1,1,0.0,TUR,ATTACK,2,22,16055,0.0
12,16,Sahin Saliha ,OH,0,0,0,0,,TUR,ATTACK,2,22,16055,0.0
13,18,Gunes Zehra ,MB,0,0,1,1,0.0,TUR,ATTACK,2,22,16055,0.0
0,4,Vargas Melissa Teresa ,O,9,1,4,14,57.14,TUR,ATTACK,3,25,16055,1.0
1,99,Karakurt Ebrar ,O,4,0,4,8,50.0,TUR,ATTACK,3,25,16055,1.0
2,6,Akman Kubra ,MB,1,0,1,2,50.0,TUR,ATTACK,3,25,16055,1.0
3,22,Aydin İlkin ,OH,1,2,6,9,-11.11,TUR,ATTACK,3,25,16055,1.0
4,1,Orge Gizem ,L,0,0,0,0,,TUR,ATTACK,3,25,16055,1.0
5,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,3,25,16055,1.0
6,3,Özbay Cansu ,S,0,0,0,0,,TUR,ATTACK,3,25,16055,1.0
7,7,Baladin Hande ,OH,0,0,0,0,,TUR,ATTACK,3,25,16055,1.0
8,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,ATTACK,3,25,16055,1.0
9,12,Şahin Elif ,S,0,0,0,0,,TUR,ATTACK,3,25,16055,1.0
10,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,ATTACK,3,25,16055,1.0
11,16,Sahin Saliha ,OH,0,0,0,0,,TUR,ATTACK,3,25,16055,1.0
12,18,Gunes Zehra ,MB,0,0,0,0,,TUR,ATTACK,3,25,16055,1.0
13,19,Kalac Asli ,MB,0,0,0,0,,TUR,ATTACK,3,25,16055,1.0
0,4,Vargas Melissa Teresa ,O,7,2,3,12,41.67,TUR,ATTACK,4,25,16055,1.0
1,19,Kalac Asli ,MB,4,0,0,4,100.0,TUR,ATTACK,4,25,16055,1.0
2,99,Karakurt Ebrar ,O,3,1,0,4,50.0,TUR,ATTACK,4,25,16055,1.0
3,22,Aydin İlkin ,OH,1,0,3,4,25.0,TUR,ATTACK,4,25,16055,1.0
4,1,Orge Gizem ,L,0,0,0,0,,TUR,ATTACK,4,25,16055,1.0
5,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,4,25,16055,1.0
6,3,Özbay Cansu ,S,0,0,0,0,,TUR,ATTACK,4,25,16055,1.0
7,6,Akman Kubra ,MB,0,1,0,1,-100.0,TUR,ATTACK,4,25,16055,1.0
8,7,Baladin Hande ,OH,0,0,0,0,,TUR,ATTACK,4,25,16055,1.0
9,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,ATTACK,4,25,16055,1.0
10,12,Şahin Elif ,S,0,0,0,0,,TUR,ATTACK,4,25,16055,1.0
11,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,ATTACK,4,25,16055,1.0
12,16,Sahin Saliha ,OH,0,0,0,0,,TUR,ATTACK,4,25,16055,1.0
13,18,Gunes Zehra ,MB,0,0,0,0,,TUR,ATTACK,4,25,16055,1.0
0,4,Vargas Melissa Teresa ,O,3,1,3,7,28.57,TUR,ATTACK,5,9,16055,0.0
1,99,Karakurt Ebrar ,O,2,0,4,6,33.33,TUR,ATTACK,5,9,16055,0.0
2,1,Orge Gizem ,L,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
4,3,Özbay Cansu ,S,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
5,6,Akman Kubra ,MB,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
6,7,Baladin Hande ,OH,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
7,11,Cebecioglu Derya ,OH,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
8,12,Şahin Elif ,S,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
9,14,Erdem Dündar Eda (C),MB,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
10,16,Sahin Saliha ,OH,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
11,18,Gunes Zehra ,MB,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
12,19,Kalac Asli ,MB,0,0,0,0,,TUR,ATTACK,5,9,16055,0.0
13,22,Aydin İlkin ,OH,0,1,1,2,-50.0,TUR,ATTACK,5,9,16055,0.0
0,20,Martinez Brayelin Elizabeth ,OH,19,7,21,47,25.53,DOM,ATTACK,0,0,16056,
1,23,Gonzalez Lopez Gaila Ceneida ,O,17,9,12,38,21.05,DOM,ATTACK,0,0,16056,
2,16,Peña Isabel Yonkaira Paola ,OH,12,7,9,28,17.86,DOM,ATTACK,0,0,16056,
3,21,Martinez Jineiry ,MB,4,1,5,10,30.0,DOM,ATTACK,0,0,16056,
4,3,Eve Mejia Lisvel Elisa ,MB,1,1,5,7,0.0,DOM,ATTACK,0,0,16056,
5,7,Marte Frica Niverka Dharlenis (C),S,1,0,0,1,100.0,DOM,ATTACK,0,0,16056,
6,8,Tapia Cruz Alondra Denis ,O,1,0,1,2,50.0,DOM,ATTACK,0,0,16056,
7,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,DOM,ATTACK,0,0,16056,
8,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,ATTACK,0,0,16056,
9,5,Castillo Brenda ,L,0,0,0,0,,DOM,ATTACK,0,0,16056,
10,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,ATTACK,0,0,16056,
11,11,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,ATTACK,0,0,16056,
12,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,ATTACK,0,0,16056,
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,ATTACK,0,0,16056,
0,23,Gonzalez Lopez Gaila Ceneida ,O,6,3,3,12,25.0,DOM,ATTACK,1,23,16056,0.0
1,20,Martinez Brayelin Elizabeth ,OH,2,2,5,9,0.0,DOM,ATTACK,1,23,16056,0.0
2,3,Eve Mejia Lisvel Elisa ,MB,1,0,1,2,50.0,DOM,ATTACK,1,23,16056,0.0
3,8,Tapia Cruz Alondra Denis ,O,1,0,1,2,50.0,DOM,ATTACK,1,23,16056,0.0
4,16,Peña Isabel Yonkaira Paola ,OH,1,1,1,3,0.0,DOM,ATTACK,1,23,16056,0.0
5,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,DOM,ATTACK,1,23,16056,0.0
6,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,ATTACK,1,23,16056,0.0
7,5,Castillo Brenda ,L,0,0,0,0,,DOM,ATTACK,1,23,16056,0.0
8,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,ATTACK,1,23,16056,0.0
9,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,ATTACK,1,23,16056,0.0
10,11,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,ATTACK,1,23,16056,0.0
11,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,ATTACK,1,23,16056,0.0
12,21,Martinez Jineiry ,MB,0,0,2,2,0.0,DOM,ATTACK,1,23,16056,0.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,ATTACK,1,23,16056,0.0
0,20,Martinez Brayelin Elizabeth ,OH,7,1,4,12,50.0,DOM,ATTACK,2,28,16056,0.0
1,23,Gonzalez Lopez Gaila Ceneida ,O,5,2,4,11,27.27,DOM,ATTACK,2,28,16056,0.0
2,16,Peña Isabel Yonkaira Paola ,OH,4,4,4,12,0.0,DOM,ATTACK,2,28,16056,0.0
3,21,Martinez Jineiry ,MB,2,0,1,3,66.67,DOM,ATTACK,2,28,16056,0.0
4,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,DOM,ATTACK,2,28,16056,0.0
5,3,Eve Mejia Lisvel Elisa ,MB,0,0,1,1,0.0,DOM,ATTACK,2,28,16056,0.0
6,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,ATTACK,2,28,16056,0.0
7,5,Castillo Brenda ,L,0,0,0,0,,DOM,ATTACK,2,28,16056,0.0
8,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,ATTACK,2,28,16056,0.0
9,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,ATTACK,2,28,16056,0.0
10,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,ATTACK,2,28,16056,0.0
11,11,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,ATTACK,2,28,16056,0.0
12,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,ATTACK,2,28,16056,0.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,ATTACK,2,28,16056,0.0
0,16,Peña Isabel Yonkaira Paola ,OH,5,1,2,8,50.0,DOM,ATTACK,3,25,16056,1.0
1,20,Martinez Brayelin Elizabeth ,OH,5,3,7,15,13.33,DOM,ATTACK,3,25,16056,1.0
2,23,Gonzalez Lopez Gaila Ceneida ,O,4,0,4,8,50.0,DOM,ATTACK,3,25,16056,1.0
3,7,Marte Frica Niverka Dharlenis (C),S,1,0,0,1,100.0,DOM,ATTACK,3,25,16056,1.0
4,21,Martinez Jineiry ,MB,1,0,1,2,50.0,DOM,ATTACK,3,25,16056,1.0
5,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,DOM,ATTACK,3,25,16056,1.0
6,3,Eve Mejia Lisvel Elisa ,MB,0,1,1,2,-50.0,DOM,ATTACK,3,25,16056,1.0
7,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,ATTACK,3,25,16056,1.0
8,5,Castillo Brenda ,L,0,0,0,0,,DOM,ATTACK,3,25,16056,1.0
9,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,ATTACK,3,25,16056,1.0
10,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,ATTACK,3,25,16056,1.0
11,11,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,ATTACK,3,25,16056,1.0
12,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,ATTACK,3,25,16056,1.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,ATTACK,3,25,16056,1.0
0,20,Martinez Brayelin Elizabeth ,OH,5,1,5,11,36.36,DOM,ATTACK,4,17,16056,0.0
1,16,Peña Isabel Yonkaira Paola ,OH,2,1,2,5,20.0,DOM,ATTACK,4,17,16056,0.0
2,23,Gonzalez Lopez Gaila Ceneida ,O,2,4,1,7,-28.57,DOM,ATTACK,4,17,16056,0.0
3,21,Martinez Jineiry ,MB,1,1,1,3,0.0,DOM,ATTACK,4,17,16056,0.0
4,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,DOM,ATTACK,4,17,16056,0.0
5,3,Eve Mejia Lisvel Elisa ,MB,0,0,2,2,0.0,DOM,ATTACK,4,17,16056,0.0
6,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,ATTACK,4,17,16056,0.0
7,5,Castillo Brenda ,L,0,0,0,0,,DOM,ATTACK,4,17,16056,0.0
8,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,ATTACK,4,17,16056,0.0
9,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,ATTACK,4,17,16056,0.0
10,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,ATTACK,4,17,16056,0.0
11,11,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,ATTACK,4,17,16056,0.0
12,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,ATTACK,4,17,16056,0.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,ATTACK,4,17,16056,0.0
0,9,Stysiak Magdalena ,O,24,5,20,49,38.78,POL,ATTACK,0,0,16056,
1,30,Rozanski Olivia ,OH,17,4,14,35,37.14,POL,ATTACK,0,0,16056,
2,11,Lukasik Martyna ,OH,7,3,5,15,26.67,POL,ATTACK,0,0,16056,
3,5,Korneluk Agnieszka (C),MB,6,0,11,17,35.29,POL,ATTACK,0,0,16056,
4,95,Jurczyk Magdalena ,MB,4,1,5,10,30.0,POL,ATTACK,0,0,16056,
5,7,Galkowska Monika ,O,2,1,3,6,16.67,POL,ATTACK,0,0,16056,
6,26,Wenerska Katarzyna ,S,1,0,0,1,100.0,POL,ATTACK,0,0,16056,
7,1,Stenzel Maria ,L,0,0,0,0,,POL,ATTACK,0,0,16056,
8,10,Fedusio Monika ,OH,0,0,0,0,,POL,ATTACK,0,0,16056,
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,ATTACK,0,0,16056,
10,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,ATTACK,0,0,16056,
11,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,ATTACK,0,0,16056,
12,27,Pacak Joanna ,MB,0,0,0,0,,POL,ATTACK,0,0,16056,
13,62,Nowicka Julia ,S,0,0,0,0,,POL,ATTACK,0,0,16056,
0,30,Rozanski Olivia ,OH,6,0,3,9,66.67,POL,ATTACK,1,25,16056,1.0
1,9,Stysiak Magdalena ,O,3,2,4,9,11.11,POL,ATTACK,1,25,16056,1.0
2,5,Korneluk Agnieszka (C),MB,2,0,3,5,40.0,POL,ATTACK,1,25,16056,1.0
3,11,Lukasik Martyna ,OH,1,2,1,4,-25.0,POL,ATTACK,1,25,16056,1.0
4,26,Wenerska Katarzyna ,S,1,0,0,1,100.0,POL,ATTACK,1,25,16056,1.0
5,1,Stenzel Maria ,L,0,0,0,0,,POL,ATTACK,1,25,16056,1.0
6,7,Galkowska Monika ,O,0,0,0,0,,POL,ATTACK,1,25,16056,1.0
7,10,Fedusio Monika ,OH,0,0,0,0,,POL,ATTACK,1,25,16056,1.0
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,ATTACK,1,25,16056,1.0
9,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,ATTACK,1,25,16056,1.0
10,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,ATTACK,1,25,16056,1.0
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,ATTACK,1,25,16056,1.0
12,62,Nowicka Julia ,S,0,0,0,0,,POL,ATTACK,1,25,16056,1.0
13,95,Jurczyk Magdalena ,MB,0,1,1,2,-50.0,POL,ATTACK,1,25,16056,1.0
0,9,Stysiak Magdalena ,O,9,0,7,16,56.25,POL,ATTACK,2,30,16056,1.0
1,30,Rozanski Olivia ,OH,4,2,3,9,22.22,POL,ATTACK,2,30,16056,1.0
2,11,Lukasik Martyna ,OH,2,0,2,4,50.0,POL,ATTACK,2,30,16056,1.0
3,5,Korneluk Agnieszka (C),MB,1,0,2,3,33.33,POL,ATTACK,2,30,16056,1.0
4,95,Jurczyk Magdalena ,MB,1,0,2,3,33.33,POL,ATTACK,2,30,16056,1.0
5,1,Stenzel Maria ,L,0,0,0,0,,POL,ATTACK,2,30,16056,1.0
6,7,Galkowska Monika ,O,0,1,2,3,-33.33,POL,ATTACK,2,30,16056,1.0
7,10,Fedusio Monika ,OH,0,0,0,0,,POL,ATTACK,2,30,16056,1.0
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,ATTACK,2,30,16056,1.0
9,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,ATTACK,2,30,16056,1.0
10,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,ATTACK,2,30,16056,1.0
11,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,ATTACK,2,30,16056,1.0
12,27,Pacak Joanna ,MB,0,0,0,0,,POL,ATTACK,2,30,16056,1.0
13,62,Nowicka Julia ,S,0,0,0,0,,POL,ATTACK,2,30,16056,1.0
0,9,Stysiak Magdalena ,O,5,2,6,13,23.08,POL,ATTACK,3,23,16056,0.0
1,5,Korneluk Agnieszka (C),MB,2,0,5,7,28.57,POL,ATTACK,3,23,16056,0.0
2,7,Galkowska Monika ,O,2,0,1,3,66.67,POL,ATTACK,3,23,16056,0.0
3,11,Lukasik Martyna ,OH,2,1,2,5,20.0,POL,ATTACK,3,23,16056,0.0
4,30,Rozanski Olivia ,OH,2,1,6,9,11.11,POL,ATTACK,3,23,16056,0.0
5,95,Jurczyk Magdalena ,MB,2,0,2,4,50.0,POL,ATTACK,3,23,16056,0.0
6,1,Stenzel Maria ,L,0,0,0,0,,POL,ATTACK,3,23,16056,0.0
7,10,Fedusio Monika ,OH,0,0,0,0,,POL,ATTACK,3,23,16056,0.0
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,ATTACK,3,23,16056,0.0
9,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,ATTACK,3,23,16056,0.0
